3.800000000000000000e+01 7.160158751909233388e+01 1.114342464665522812e+02 1.210806889628250974e+04 6.326786526146398160e+01 5.000689461383560541e+01 3.456146510067291189e+01
3.900000000000000000e+01 7.184521015959739998e+01 1.130527067173453588e+02 1.210642519271806486e+04 6.394430097006524960e+01 5.109484150480302844e+01 3.584073965633488257e+01
4.000000000000000000e+01 7.205360602549129112e+01 1.146410462745912326e+02 1.210303137903093011e+04 6.458470573322928487e+01 5.214842488655872188e+01 3.710332456888403385e+01
4.100000000000000000e+01 7.222639164581111970e+01 1.161977735376299279e+02 1.209787969281796541e+04 6.518912796841151192e+01 5.316751364757264753e+01 3.834780129383430136e+01
4.200000000000000000e+01 7.236323404320685881e+01 1.177214148125983684e+02 1.209096238186679147e+04 6.575758360546436165e+01 5.415198966736353725e+01 3.957285478076555307e+01
4.300000000000000000e+01 7.246385182585446216e+01 1.192105171639859975e+02 1.208227177503458552e+04 6.629006276378650853e+01 5.510174443774307917e+01 4.077726609766131105e+01
4.400000000000000000e+01 7.252801648918762112e+01 1.206636512724717392e+02 1.207180039875416878e+04 6.678653598618420517e+01 5.601667651012762406e+01 4.195990539167408429e+01
4.500000000000000000e+01 7.255555414805668590e+01 1.220794143042004123e+02 1.205954114719628342e+04 6.724696009030550670e+01 5.689668961111895129e+01 4.311972525155973557e+01
4.600000000000000000e+01 7.254634779163208691e+01 1.234564328468869263e+02 1.204548751044079654e+04 6.767128374410464176e+01 5.774169132975472252e+01 4.425575448720194061e+01
4.700000000000000000e+01 7.250034010254225336e+01 1.247933659160307656e+02 1.202963385783612648e+04 6.805945276581891790e+01 5.855159238627067708e+01 4.536709229623263440e+01
4.800000000000000000e+01 7.241753691011263072e+01 1.260889080858878657e+02 1.201197578256168526e+04 6.841141524245878713e+01 5.932630638839899717e+01 4.645290288828994818e+01
4.900000000000000000e+01 7.229801124621818076e+01 1.273417927857739755e+02 1.199251049699164105e+04 6.872712658944115560e+01 6.006574993612274227e+01 4.751241049761686952e+01
5.000000000000000000e+01 7.214190806196701544e+01 1.285507958006792251e+02 1.197123728639266119e+04 6.900655451219856218e+01 6.076984321004848510e+01 4.854489487018730642e+01
5.100000000000000000e+01 7.194944948663834339e+01 1.297147389732589033e+02 1.194815800707910785e+04 6.924968393441699277e+01 6.143851091857633406e+01 4.954968716638972381e+01
5.200000000000000000e+01 7.172094039872182236e+01 1.308324941580373775e+02 1.192327760240336465e+04 6.945652210458891318e+01 6.207168333436661811e+01 5.052616612939471707e+01
5.300000000000000000e+01 7.145677456013730477e+01 1.319029875688858056e+02 1.189660467723001057e+04 6.962710362689206534e+01 6.266929806231474487e+01 5.147375500625778244e+01
5.400000000000000000e+01 7.115744048262637023e+01 1.329252041180236574e+02 1.186815204647912469e+04 6.976149559294151459e+01 6.323130161581729425e+01 5.239191834479556320e+01
5.500000000000000000e+01 7.082352761854056666e+01 1.338981924785996114e+02 1.183793732030441060e+04 6.985980288277794159e+01 6.375765179500809410e+01 5.328015984524323301e+01
5.600000000000000000e+01 7.045573174310463571e+01 1.348210699207188554e+02 1.180598342739385225e+04 6.992217336969709152e+01 6.424831979963545336e+01 5.413801995749125240e+01
5.700000000000000000e+01 7.005486028910509333e+01 1.356930276207763484e+02 1.177231914579376462e+04 6.994880323190153604e+01 6.470329285008851627e+01 5.496507417472697199e+01
5.800000000000000000e+01 6.962183587292567211e+01 1.365133361611204919e+02 1.173697953101035455e+04 6.993994215880749721e+01 6.512257709074549439e+01 5.576093178117413629e+01
5.900000000000000000e+01 6.915769986033026839e+01 1.372813508716765512e+02 1.170000634392968823e+04 6.989589845228124432e+01 6.550620038604813544e+01 5.652523450136552441e+01
6.000000000000000000e+01 6.866361333055729688e+01 1.379965174733385425e+02 1.166144833119934265e+04 6.981704388756379842e+01 6.585421563089037988e+01 5.725765603249741531e+01
6.100000000000000000e+01 6.814085705785471703e+01 1.386583773152630101e+02 1.162136144758122100e+04 6.970381814800904863e+01 6.616670392212270713e+01 5.795790150424324594e+01
6.200000000000000000e+01 6.759083043374496924e+01 1.392665726813297624e+02 1.157980901944639663e+04 6.955673312442300471e+01 6.644377790387660809e+01 5.862570727236668944e+01
6.300000000000000000e+01 6.701504635590174530e+01 1.398208514815872832e+02 1.153686168091231229e+04 6.937637612673498211e+01 6.668558521897597302e+01 5.926084130495402036e+01
6.400000000000000000e+01 6.641512697648308006e+01 1.403210717771710847e+02 1.149259735731475848e+04 6.916341306449238857e+01 6.689231179797786808e+01 5.986310336024849477e+01
6.500000000000000000e+01 6.579279557024044323e+01 1.407672056446901081e+02 1.144710102885493325e+04 6.891859049662596703e+01 6.706418523447531754e+01 6.043232576411264745e+01
6.600000000000000000e+01 6.514986686952218520e+01 1.411593421108345012e+02 1.140046440322063245e+04 6.864273662911062956e+01 6.720147788263908240e+01 6.096837428559867078e+01
6.700000000000000000e+01 6.448823737824663738e+01 1.414976900753687516e+02 1.135278558559289013e+04 6.833676229626655640e+01 6.730450994632074924e+01 6.147114903615062786e+01
6.800000000000000000e+01 6.380987147134631243e+01 1.417825793495005939e+02 1.130416849951494987e+04 6.800165965016131508e+01 6.737365210754185796e+01 6.194058582632678878e+01
6.900000000000000000e+01 6.311678917998920468e+01 1.420144617934610096e+02 1.125472239278884808e+04 6.763850114714841766e+01 6.740932802904048060e+01 6.237665730859132651e+01
7.000000000000000000e+01 6.241105082000893134e+01 1.421939109070056304e+02 1.120456115298826990e+04 6.724843669037323934e+01 6.741201644470591248e+01 6.277937446142644262e+01
7.100000000000000000e+01 6.169474290825777985e+01 1.423216206860529098e+02 1.115380266386846597e+04 6.683269025306645972e+01 6.738225274345569460e+01 6.314878788025675505e+01
7.200000000000000000e+01 6.096996094427495194e+01 1.423984029601986379e+02 1.110256797277917576e+04 6.639255468328359200e+01 6.732063015215821622e+01 6.348498941215571278e+01
7.300000000000000000e+01 6.023879715960610071e+01 1.424251851705865590e+02 1.105098069393903461e+04 6.592938756141418821e+01 6.722780054526909055e+01 6.378811320565479548e+01
7.400000000000000000e+01 5.950332312533544155e+01 1.424030056669502073e+02 1.099916610281495923e+04 6.544460410601307387e+01 6.710447460066934866e+01 6.405833729809768329e+01
7.500000000000000000e+01 5.876557722321085464e+01 1.423330092814633190e+02 1.094725044446664288e+04 6.493967102247792411e+01 6.695142145821431257e+01 6.429588461082587969e+01
7.600000000000000000e+01 5.802755004895590218e+01 1.422164414415347267e+02 1.089536010485000406e+04 6.441609874242300293e+01 6.676946787141632456e+01 6.450102413197119233e+01
7.700000000000000000e+01 5.729117274776817226e+01 1.420546419412150101e+02 1.084362088490343376e+04 6.387543382130045444e+01 6.655949674368632429e+01 6.467407169762965680e+01
7.800000000000000000e+01 5.655830570944875291e+01 1.418490380300823688e+02 1.079215725511934397e+04 6.331925077559507287e+01 6.632244524698512578e+01 6.481539070660123514e+01
7.900000000000000000e+01 5.583072889513597659e+01 1.416011369058701916e+02 1.074109165037471939e+04 6.274914367451681585e+01 6.605930235194880140e+01 6.492539257155216603e+01
8.000000000000000000e+01 5.511013357121434808e+01 1.413125181071722807e+02 1.069054380785166359e+04 6.216671803544626584e+01 6.577110595089341416e+01 6.500453686119818997e+01
8.100000000000000000e+01 5.439811525775179035e+01 1.409848252121975065e+02 1.064063012314917978e+04 6.157358225722094147e+01 6.545893945807814873e+01 6.505333127524393433e+01
8.200000000000000000e+01 5.369616845237710834e+01 1.406197578625912286e+02 1.059146307432866342e+04 6.097133983147359260e+01 6.512392816435198029e+01 6.507233124479795094e+01
8.300000000000000000e+01 5.300568241882916709e+01 1.402190630346031242e+02 1.054315065931528261e+04 6.036158104843788408e+01 6.476723503053939623e+01 6.506213935706415441e+01
8.400000000000000000e+01 5.232793867964866763e+01 1.397845271673858747e+02 1.049579591699712546e+04 5.974587601559801442e+01 6.439005651593234347e+01 6.502340435430824073e+01
8.500000000000000000e+01 5.166410952227535347e+01 1.393179674894118136e+02 1.044949646126815605e+04 5.912576712993659811e+01 6.399361778938055778e+01 6.495681998362499598e+01
8.600000000000000000e+01 5.101525753884694581e+01 1.388212243471141392e+02 1.040434409124045487e+04 5.850276292644929299e+01 6.357916812967314968e+01 6.486312348756132451e+01
8.700000000000000000e+01 5.038233658331969167e+01 1.382961530636028726e+02 1.036042443444416494e+04 5.787833174295208494e+01 6.314797587709359306e+01 6.474309385899773872e+01
8.800000000000000000e+01 4.976619327008351945e+01 1.377446166633545772e+02 1.031781665454091490e+04 5.725389652030054322e+01 6.270132361893894313e+01 6.459754982409359059e+01
8.900000000000000000e+01 4.916756960205915306e+01 1.371684785131953959e+02 1.027659320198023306e+04 5.663082979615509061e+01 6.224050311106397260e+01 6.442734760256927018e+01
9.000000000000000000e+01 4.858710607639402923e+01 1.365695956323423559e+02 1.023681962338077574e+04 5.601044957457268225e+01 6.176681041124962945e+01 6.423337843991660634e+01
9.100000000000000000e+01 4.802534538424900035e+01 1.359498122733666321e+02 1.019855442134833174e+04 5.539401567806579862e+01 6.128154099252886056e+01 6.401656596434227708e+01
9.200000000000000000e+01 4.748273662582889187e+01 1.353109540066790828e+02 1.016184896826850127e+04 5.478272679308054904e+01 6.078598499563655366e+01 6.377786334285487158e+01
9.300000000000000000e+01 4.695963983887752846e+01 1.346548222619639716e+02 1.012674747756711986e+04 5.417771805082487901e+01 6.028142272197398199e+01 6.351825032437046303e+01
9.400000000000000000e+01 4.645633093711102646e+01 1.339831892161124927e+02 1.009328701518670823e+04 5.358005913307972889e+01 5.976912016799605709e+01 6.323873012155188178e+01
9.500000000000000000e+01 4.597300655658978030e+01 1.332977933478652801e+02 1.006149757949180821e+04 5.299075304993088054e+01 5.925032498372556944e+01 6.294032624692662381e+01
9.600000000000000000e+01 4.550978935838977435e+01 1.326003352559582424e+02 1.003140221838276739e+04 5.241073524899630343e+01 5.872626254816436386e+01 6.262407927840774136e+01
9.700000000000000000e+01 4.506673333618387289e+01 1.318924740008191065e+02 1.000301719799300918e+04 5.184087334917077783e+01 5.819813226297303999e+01 6.229104352267224698e+01
9.800000000000000000e+01 4.464382863544553004e+01 1.311758240075774609e+02 9.976352217551417198e+03 5.128196734798972756e+01 5.766710427536477113e+01 6.194228372637518731e+01
9.900000000000000000e+01 4.424100700270498265e+01 1.304519522234272415e+02 9.951410665414174218e+03 5.073475008236921013e+01 5.713431640077515539e+01 6.157887177122837130e+01
1.000000000000000000e+02 4.385814683201410702e+01 1.297223757649681488e+02 9.928189912120527879e+03 5.019988812086715768e+01 5.660087139259773181e+01 6.120188340598186016e+01
1.010000000000000000e+02 4.349507805823912321e+01 1.289885599797963209e+02 9.906681639107873707e+03 4.967798305137937831e+01 5.606783446970651141e+01 6.081239501549752902e+01
1.020000000000000000e+02 4.315158702507487476e+01 1.282519168325649446e+02 9.886872191684125937e+03 4.916957296200297378e+01 5.553623118130435188e+01 6.041148048162333595e+01
1.030000000000000000e+02 4.282742099916053036e+01 1.275138037302897374e+02 9.868742949082143241e+03 4.867513419654304130e+01 5.500704563662528557e+01 6.000020821264929793e+01
1.040000000000000000e+02 4.252229273418991795e+01 1.267755225750802879e+02 9.852270726068825752e+03 4.819508337456240099e+01 5.448121890370968856e+01 5.957963813805687181e+01
1.050000000000000000e+02 4.223588474717426777e+01 1.260383191720493414e+02 9.837428181564615443e+03 4.772977958785042318e+01 5.395964775542267944e+01 5.915081887689343176e+01
1.060000000000000000e+02 4.196785333349229319e+01 1.253033829508194259e+02 9.824184232524441541e+03 4.727952676102655971e+01 5.344318371657189459e+01 5.871478506168162426e+01
1.070000000000000000e+02 4.171783239934513432e+01 1.245718469393942485e+02 9.812504469717694519e+03 4.684457613032312651e+01 5.293263237343532523e+01 5.827255480432170032e+01
1.080000000000000000e+02 4.148543688357284509e+01 1.238447879731924814e+02 9.802351550243698512e+03 4.642512870139771053e+01 5.242875296114077344e+01 5.782512743178907044e+01
1.090000000000000000e+02 4.127026630961380960e+01 1.231232271130266014e+02 9.793685620489866778e+03 4.602133800841241396e+01 5.193225811585993057e+01 5.737348114034322322e+01
1.100000000000000000e+02 4.107190780778185513e+01 1.224081302924462307e+02 9.786464696158092920e+03 4.563331275188081548e+01 5.144381393546248660e+01 5.691857101886947135e+01
1.110000000000000000e+02 4.088993905800829509e+01 1.217004091447786180e+02 9.780645043507884111e+03 4.526111956696959737e+01 5.096404022894058272e+01 5.646132714067221769e+01
1.120000000000000000e+02 4.072393086837357856e+01 1.210009219715704205e+02 9.776181525734218667e+03 4.490478569403607167e+01 5.049351096684741691e+01 5.600265291901204989e+01
1.130000000000000000e+02 4.057344959053128264e+01 1.203104748755238944e+02 9.773027935685811826e+03 4.456430169739386571e+01 5.003275493509359251e+01 5.554342360152960367e+01
1.140000000000000000e+02 4.043805902524513840e+01 1.196298227517316093e+02 9.771137264659768334e+03 4.423962373383365332e+01 4.958225632760244395e+01 5.508448507506887637e+01
1.150000000000000000e+02 4.031732301003901853e+01 1.189596711308655870e+02 9.770462092226300229e+03 4.393067717987615595e+01 4.914245600612009923e+01 5.462665226838595345e+01
1.160000000000000000e+02 4.021080695370334723e+01 1.183006772848700336e+02 9.770954790525567660e+03 4.363735860441149583e+01 4.871375239709487914e+01 5.417070839512853553e+01
1.170000000000000000e+02 4.011807885058809120e+01 1.176534515684139990e+02 9.772567682574333958e+03 4.335953770079041192e+01 4.829650268014997039e+01 5.371740453111135594e+01
1.180000000000000000e+02 4.003871104386834645e+01 1.170185591741876152e+02 9.775253326767733597e+03 4.309706035045640249e+01 4.789102412161405198e+01 5.326745855244182337e+01
1.190000000000000000e+02 3.997228134736378280e+01 1.163965216207338074e+02 9.778964695414117159e+03 4.284975081828531529e+01 4.749759534891428103e+01 5.282155464808703726e+01
1.200000000000000000e+02 3.991837375437778235e+01 1.157878184520160545e+02 9.783655312179183966e+03 4.261741394807408767e+01 4.711645787061438284e+01 5.238034314098150901e+01
1.210000000000000000e+02 3.987657950720995359e+01 1.151928887494113667e+02 9.789279399281165752e+03 4.239983719506846427e+01 4.674781756038724012e+01 5.194444019318346761e+01
1.220000000000000000e+02 3.984649781298590199e+01 1.146121327577435380e+02 9.795791997657772299e+03 4.219679264396518903e+01 4.639184621482503701e+01 5.151442771356943950e+01
1.230000000000000000e+02 3.982773606774686215e+01 1.140459135353652158e+02 9.803149042531738814e+03 4.200803885039950103e+01 4.604868312117729090e+01 5.109085356304291281e+01
1.240000000000000000e+02 3.981991035223256148e+01 1.134945585353413975e+02 9.811307453582177914e+03 4.183332265626719959e+01 4.571843662669822095e+01 5.067423166092771680e+01
1.250000000000000000e+02 3.982264573547598729e+01 1.129583611698272989e+02 9.820225197794208725e+03 4.167238083826671158e+01 4.540118574226342218e+01 5.026504227051854201e+01
1.260000000000000000e+02 3.983557642451054193e+01 1.124375823440574180e+02 9.829861326910688149e+03 4.152494157943343822e+01 4.509698177684377640e+01 4.986373245255825282e+01
1.270000000000000000e+02 3.985834578671258299e+01 1.119324519719345403e+02 9.840176012821188124e+03 4.139072592710830634e+01 4.480584989755483605e+01 4.947071655613279262e+01
1.280000000000000000e+02 3.989060634835737318e+01 1.114431704393555265e+02 9.851130568064185354e+03 4.126944909305562703e+01 4.452779070920854565e+01 4.908637680623637323e+01
1.290000000000000000e+02 3.993201971005211703e+01 1.109699100236578602e+02 9.862687455970411975e+03 4.116082164776302932e+01 4.426278180276725038e+01 4.871106397066571247e+01
1.300000000000000000e+02 3.998225639300895295e+01 1.105128162552753679e+02 9.874810290434301351e+03 4.106455058886025711e+01 4.401077926499439030e+01 4.834509810723925227e+01
1.310000000000000000e+02 4.004099562800103485e+01 1.100720092516148156e+02 9.887463831101988035e+03 4.098034035385598628e+01 4.377171915316925777e+01 4.798876935169553093e+01
1.320000000000000000e+02 4.010792516659591200e+01 1.096475850232257443e+02 9.900613977357845215e+03 4.090789378685410327e+01 4.354551895846564236e+01 4.764233871696428224e+01
1.330000000000000000e+02 4.018274089163057283e+01 1.092396166120846033e+02 9.914227735576740088e+03 4.084691275760820162e+01 4.333207893463254123e+01 4.730603911001232120e+01
1.340000000000000000e+02 4.026514660922291711e+01 1.088481553321447706e+02 9.928273210914303490e+03 4.079709904239254570e+01 4.313128348835926573e+01 4.698007614879256977e+01
1.350000000000000000e+02 4.035485366483315062e+01 1.084732318343011030e+02 9.942719573791699077e+03 4.075815485272709537e+01 4.294300243081899993e+01 4.666462918730807985e+01
1.360000000000000000e+02 4.045158061227772350e+01 1.081148571827519618e+02 9.957537035565246697e+03 4.072978343179767080e+01 4.276709220476723061e+01 4.635985227208599468e+01
1.370000000000000000e+02 4.055505284236767949e+01 1.077730238798704363e+02 9.972696817057996668e+03 4.071168954891260228e+01 4.260339707859124303e+01 4.606587515448775605e+01
1.380000000000000000e+02 4.066500223535634007e+01 1.074477067698927328e+02 9.988171116621626425e+03 4.070357984936750029e+01 4.245175020812278177e+01 4.578280430665367362e+01
1.390000000000000000e+02 4.078116679768670139e+01 1.071388640163563366e+02 1.000393307897882914e+04 4.070516329645329279e+01 4.231197477315263455e+01 4.551072393095040525e+01
1.400000000000000000e+02 4.090329029682160211e+01 1.068464378649251216e+02 1.001995676067434761e+04 4.071615135202871727e+01 4.218388486430840345e+01 4.524969698821891484e+01
1.410000000000000000e+02 4.103112190428152672e+01 1.065703555501729767e+02 1.003621709840013682e+04 4.073625833680009123e+01 4.206728653660205453e+01 4.499976620643117542e+01
1.420000000000000000e+02 4.116441584828764633e+01 1.063105299337309901e+02 1.005268987553102852e+04 4.076520148711020397e+01 4.196197853201078232e+01 4.476095507966856957e+01
1.430000000000000000e+02 4.130293104823314110e+01 1.060668604252488052e+02 1.006935168933160639e+04 4.080270132053720999e+01 4.186775335742892423e+01 4.453326889267013655e+01
1.440000000000000000e+02 4.144643083066007705e+01 1.058392335257650103e+02 1.008617992098773357e+04 4.084848161278712553e+01 4.178439788827511592e+01 4.431669566584599096e+01
1.450000000000000000e+02 4.159468262108764236e+01 1.056275233615862419e+02 1.010315270327246435e+04 4.090226934656480751e+01 4.171169396736064527e+01 4.411120712804694222e+01
1.460000000000000000e+02 4.174745759273221068e+01 1.054315923110630706e+02 1.012024888622670551e+04 4.096379475350838106e+01 4.164941911555601450e+01 4.391675971544075452e+01
1.470000000000000000e+02 4.190453043444153991e+01 1.052512918459733839e+02 1.013744801974177244e+04 4.103279175517885591e+01 4.159734741784176748e+01 4.373329532994732460e+01
1.480000000000000000e+02 4.206567903839457045e+01 1.050864627777799001e+02 1.015473031623647148e+04 4.110899755503340458e+01 4.155524979143363140e+01 4.356074234762802888e+01
1.490000000000000000e+02 4.223068425484017752e+01 1.049369358270436265e+02 1.017207662662767689e+04 4.119215271632138098e+01 4.152289457055354660e+01 4.339901645153409504e+01
1.500000000000000000e+02 4.239932966368819223e+01 1.048025321745794969e+02 1.018946841794887769e+04 4.128200123765541463e+01 4.150004805758568693e+01 4.324802143424768985e+01
1.510000000000000000e+02 4.257140133233802004e+01 1.046830637845583283e+02 1.020688774534544791e+04 4.137829032990249800e+01 4.148647483331929919e+01 4.310765004986575377e+01
1.520000000000000000e+02 4.274668772513258830e+01 1.045783338755697969e+02 1.022431723221392349e+04 4.148077041572715729e+01 4.148193827775942566e+01 4.297778474041131602e+01
1.530000000000000000e+02 4.292497949712450378e+01 1.044881372740982783e+02 1.024174004778034214e+04 4.158919499639269901e+01 4.148620087253064526e+01 4.285829840548660741e+01
1.540000000000000000e+02 4.310606929600955084e+01 1.044122607973190782e+02 1.025913988682528725e+04 4.170332059755428844e+01 4.149902450576688295e+01 4.274905509712073837e+01
1.550000000000000000e+02 4.328975154082026933e+01 1.043504836576215951e+02 1.027650095103010426e+04 4.182290678665261652e+01 4.152017074976384237e+01 4.264991064994883629e+01
1.560000000000000000e+02 4.347582236121350974e+01 1.043025777219139485e+02 1.029380793091455416e+04 4.194771595647797824e+01 4.154940110307457246e+01 4.256071336792988546e+01
1.570000000000000000e+02 4.366407948207047696e+01 1.042683078592575328e+02 1.031104599022941875e+04 4.207751328205083752e+01 4.158647725414227381e+01 4.248130461636406352e+01
1.580000000000000000e+02 4.385432208168042223e+01 1.042474322531353295e+02 1.032820074875394312e+04 4.221206662257062447e+01 4.163116129313598890e+01 4.241151944560030529e+01
1.590000000000000000e+02 4.404635076505370961e+01 1.042397026338842494e+02 1.034525826985035383e+04 4.235114639403306569e+01 4.168321583062655122e+01 4.235118707722177334e+01
1.600000000000000000e+02 4.423996765042775081e+01 1.042448645493129362e+02 1.036220504536956469e+04 4.249452543225599754e+01 4.174240427928835828e+01 4.230013140562715535e+01
1.610000000000000000e+02 4.443497617922669463e+01 1.042626576367439810e+02 1.037902798433952557e+04 4.264197894650637721e+01 4.180849089764293325e+01 4.225817151602043253e+01
1.620000000000000000e+02 4.463118093055959434e+01 1.042928159285792589e+02 1.039571440138910475e+04 4.279328451899555574e+01 4.188124087109806482e+01 4.222512218498408743e+01
1.630000000000000000e+02 4.482838775997652192e+01 1.043350680424472330e+02 1.041225200618348208e+04 4.294822193937500998e+01 4.196042046645518298e+01 4.220079426719097171e+01
1.640000000000000000e+02 4.502640380634746009e+01 1.043891374166915682e+02 1.042862889380787783e+04 4.310657313086132092e+01 4.204579713176313049e+01 4.218499508843883916e+01
1.650000000000000000e+02 4.522503750206744400e+01 1.044547425323770824e+02 1.044483353613414147e+04 4.326812207562715429e+01 4.213713955631076402e+01 4.217752883346224024e+01
